cohort,set,gene,measured,clean_member,exclusion_set
GSE39582,ferroptosis,SDHA,True,True,OX6_fixed
GSE39582,ferroptosis,SDHB,True,True,OX6_fixed
GSE39582,ferroptosis,SDHC,True,True,OX6_fixed
GSE39582,ferroptosis,SDHD,True,True,OX6_fixed
GSE39582,ferroptosis,SEC24B,True,True,OX6_fixed
GSE39582,ferroptosis,SEH1L,True,True,OX6_fixed
GSE39582,ferroptosis,SELENBP1,True,True,OX6_fixed
GSE39582,ferroptosis,SELENOI,False,False,OX6_fixed
GSE39582,ferroptosis,SELENOK,False,False,OX6_fixed
GSE39582,ferroptosis,SELENOP,False,False,OX6_fixed
GSE39582,ferroptosis,SELENOS,False,False,OX6_fixed
GSE39582,ferroptosis,SENP1,True,True,OX6_fixed
GSE39582,ferroptosis,SENP3,True,True,OX6_fixed
GSE39582,ferroptosis,SERPINF1,True,True,OX6_fixed
GSE39582,ferroptosis,SESN1,True,True,OX6_fixed
GSE39582,ferroptosis,SESN2,True,True,OX6_fixed
GSE39582,ferroptosis,SETD1A,True,True,OX6_fixed
GSE39582,ferroptosis,SETD1B,True,True,OX6_fixed
GSE39582,ferroptosis,SETD2,True,True,OX6_fixed
GSE39582,ferroptosis,SETD7,True,True,OX6_fixed
GSE39582,ferroptosis,SF3B1,True,True,OX6_fixed
GSE39582,ferroptosis,SGK1,True,True,OX6_fixed
GSE39582,ferroptosis,SGK2,True,True,OX6_fixed
GSE39582,ferroptosis,SHARPIN,True,True,OX6_fixed
GSE39582,ferroptosis,SHP-1,False,False,OX6_fixed
GSE39582,ferroptosis,SIAH2,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT1,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT2,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT3,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT4,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT5,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT6,True,True,OX6_fixed
GSE39582,ferroptosis,SIRT7,True,True,OX6_fixed
GSE39582,ferroptosis,SKP2,True,True,OX6_fixed
GSE39582,ferroptosis,SLAMF8,True,True,OX6_fixed
GSE39582,ferroptosis,SLC11A2,True,True,OX6_fixed
GSE39582,ferroptosis,SLC12A5,True,True,OX6_fixed
GSE39582,ferroptosis,SLC13A3,True,True,OX6_fixed
GSE39582,ferroptosis,SLC16A1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC16A1-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC16A3,True,True,OX6_fixed
GSE39582,ferroptosis,SLC1A4,True,True,OX6_fixed
GSE39582,ferroptosis,SLC1A5,True,True,OX6_fixed
GSE39582,ferroptosis,SLC25A11,True,True,OX6_fixed
GSE39582,ferroptosis,SLC25A22,True,True,OX6_fixed
GSE39582,ferroptosis,SLC25A28,True,True,OX6_fixed
GSE39582,ferroptosis,SLC25A37,True,True,OX6_fixed
GSE39582,ferroptosis,SLC27A4,True,True,OX6_fixed
GSE39582,ferroptosis,SLC27A5,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A12,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A14,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A3,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A6,True,True,OX6_fixed
GSE39582,ferroptosis,SLC2A8,True,True,OX6_fixed
GSE39582,ferroptosis,SLC35F2,True,True,OX6_fixed
GSE39582,ferroptosis,SLC38A1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC38A2,True,True,OX6_fixed
GSE39582,ferroptosis,SLC38A5,True,True,OX6_fixed
GSE39582,ferroptosis,SLC39A14,True,True,OX6_fixed
GSE39582,ferroptosis,SLC39A7,True,True,OX6_fixed
GSE39582,ferroptosis,SLC39A8,True,True,OX6_fixed
GSE39582,ferroptosis,SLC3A2,True,True,OX6_fixed
GSE39582,ferroptosis,SLC40A1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC43A2,True,True,OX6_fixed
GSE39582,ferroptosis,SLC47A1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC6A14,True,True,OX6_fixed
GSE39582,ferroptosis,SLC7A11,True,True,OX6_fixed
GSE39582,ferroptosis,SLC7A11-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,SLC7A5,True,True,OX6_fixed
GSE39582,ferroptosis,SMAD3,True,True,OX6_fixed
GSE39582,ferroptosis,SMAD4,True,True,OX6_fixed
GSE39582,ferroptosis,SMAD7,True,True,OX6_fixed
GSE39582,ferroptosis,SMARCA2,True,True,OX6_fixed
GSE39582,ferroptosis,SMARCA4,True,True,OX6_fixed
GSE39582,ferroptosis,SMARCB1,True,True,OX6_fixed
GSE39582,ferroptosis,SMG9,True,True,OX6_fixed
GSE39582,ferroptosis,SMPD1,True,True,OX6_fixed
GSE39582,ferroptosis,SMURF2,True,True,OX6_fixed
GSE39582,ferroptosis,SMYD2,True,True,OX6_fixed
GSE39582,ferroptosis,SNAI2,True,True,OX6_fixed
GSE39582,ferroptosis,SNAI3-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,SNAP25,True,True,OX6_fixed
GSE39582,ferroptosis,SNCA,True,True,OX6_fixed
GSE39582,ferroptosis,SND1,True,True,OX6_fixed
GSE39582,ferroptosis,SNHG1,True,True,OX6_fixed
GSE39582,ferroptosis,SNHG14,False,False,OX6_fixed
GSE39582,ferroptosis,SNHG4,True,True,OX6_fixed
GSE39582,ferroptosis,SNHG7,True,True,OX6_fixed
GSE39582,ferroptosis,SNORA16A,True,True,OX6_fixed
GSE39582,ferroptosis,SNORA56,True,True,OX6_fixed
GSE39582,ferroptosis,SNORA71A,True,True,OX6_fixed
GSE39582,ferroptosis,SNORD3A,True,True,OX6_fixed
GSE39582,ferroptosis,SNRPB,True,True,OX6_fixed
GSE39582,ferroptosis,SNX3,True,True,OX6_fixed
GSE39582,ferroptosis,SNX4,True,True,OX6_fixed
GSE39582,ferroptosis,SNX5,True,True,OX6_fixed
GSE39582,ferroptosis,SOCS1,True,True,OX6_fixed
GSE39582,ferroptosis,SOCS2,True,True,OX6_fixed
GSE39582,ferroptosis,SOD1,True,True,OX6_fixed
GSE39582,ferroptosis,SOD2,True,True,OX6_fixed
GSE39582,ferroptosis,SOX10,True,True,OX6_fixed
GSE39582,ferroptosis,SOX13,True,True,OX6_fixed
GSE39582,ferroptosis,SOX15,True,True,OX6_fixed
GSE39582,ferroptosis,SOX2,True,True,OX6_fixed
GSE39582,ferroptosis,SOX4,True,True,OX6_fixed
GSE39582,ferroptosis,SOX8,True,True,OX6_fixed
GSE39582,ferroptosis,SOX9,True,True,OX6_fixed
GSE39582,ferroptosis,SP1,True,True,OX6_fixed
GSE39582,ferroptosis,SPATA2,True,True,OX6_fixed
GSE39582,ferroptosis,SPC25,True,True,OX6_fixed
GSE39582,ferroptosis,SPDYA,True,True,OX6_fixed
GSE39582,ferroptosis,SPHK1,True,True,OX6_fixed
GSE39582,ferroptosis,SPI1,True,True,OX6_fixed
GSE39582,ferroptosis,SPINK4,True,True,OX6_fixed
GSE39582,ferroptosis,SPOP,True,True,OX6_fixed
GSE39582,ferroptosis,SPTBN2,True,True,OX6_fixed
GSE39582,ferroptosis,SQLE,True,True,OX6_fixed
GSE39582,ferroptosis,SQOR,False,False,OX6_fixed
GSE39582,ferroptosis,SQSTM1,True,True,OX6_fixed
GSE39582,ferroptosis,SRC,True,True,OX6_fixed
GSE39582,ferroptosis,SREBF1,True,True,OX6_fixed
GSE39582,ferroptosis,SREBF2,True,True,OX6_fixed
GSE39582,ferroptosis,SREBP1,False,False,OX6_fixed
GSE39582,ferroptosis,SRSF1,True,True,OX6_fixed
GSE39582,ferroptosis,SRSF9,True,True,OX6_fixed
GSE39582,ferroptosis,SRXN1,True,True,OX6_fixed
GSE39582,ferroptosis,SSBP1,True,True,OX6_fixed
GSE39582,ferroptosis,STARD7,True,True,OX6_fixed
GSE39582,ferroptosis,STAT3,True,True,OX6_fixed
GSE39582,ferroptosis,STAT5B,True,True,OX6_fixed
GSE39582,ferroptosis,STAT6,True,True,OX6_fixed
GSE39582,ferroptosis,STC1,True,True,OX6_fixed
GSE39582,ferroptosis,STC2,True,True,OX6_fixed
GSE39582,ferroptosis,STEAP1,True,True,OX6_fixed
GSE39582,ferroptosis,STEAP3,True,True,OX6_fixed
GSE39582,ferroptosis,STIM1,True,True,OX6_fixed
GSE39582,ferroptosis,STING,False,False,OX6_fixed
GSE39582,ferroptosis,STING1,False,False,OX6_fixed
GSE39582,ferroptosis,STK11,True,True,OX6_fixed
GSE39582,ferroptosis,STMN1,True,True,OX6_fixed
GSE39582,ferroptosis,STUB1,True,True,OX6_fixed
GSE39582,ferroptosis,SUFU,True,True,OX6_fixed
GSE39582,ferroptosis,SUV39H1,True,True,OX6_fixed
GSE39582,ferroptosis,SYNPR-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,SYVN1,True,True,OX6_fixed
GSE39582,ferroptosis,Sestrin2,False,False,OX6_fixed
GSE39582,ferroptosis,Sig-1R,False,False,OX6_fixed
GSE39582,ferroptosis,TAFAZZIN,False,False,OX6_fixed
GSE39582,ferroptosis,TBK1,True,True,OX6_fixed
GSE39582,ferroptosis,TBX1,True,True,OX6_fixed
GSE39582,ferroptosis,TBX2,True,True,OX6_fixed
GSE39582,ferroptosis,TBX5,True,True,OX6_fixed
GSE39582,ferroptosis,TCF12,True,True,OX6_fixed
GSE39582,ferroptosis,TCF4,True,True,OX6_fixed
GSE39582,ferroptosis,TCL6,True,True,OX6_fixed
GSE39582,ferroptosis,TCP1,True,True,OX6_fixed
GSE39582,ferroptosis,TEAD1,True,True,OX6_fixed
GSE39582,ferroptosis,TERF2,True,True,OX6_fixed
GSE39582,ferroptosis,TERT,True,True,OX6_fixed
GSE39582,ferroptosis,TET2,True,True,OX6_fixed
GSE39582,ferroptosis,TF,True,True,OX6_fixed
GSE39582,ferroptosis,TFAM,True,True,OX6_fixed
GSE39582,ferroptosis,TFAP2A,True,True,OX6_fixed
GSE39582,ferroptosis,TFAP2C,True,True,OX6_fixed
GSE39582,ferroptosis,TFEB,True,True,OX6_fixed
GSE39582,ferroptosis,TFR1,False,False,OX6_fixed
GSE39582,ferroptosis,TFR2,True,True,OX6_fixed
GSE39582,ferroptosis,TFRC,True,True,OX6_fixed
GSE39582,ferroptosis,TGFB1,True,True,OX6_fixed
GSE39582,ferroptosis,TGFB2,True,True,OX6_fixed
GSE39582,ferroptosis,TGFBR1,True,True,OX6_fixed
GSE39582,ferroptosis,TIGAR,True,True,OX6_fixed
GSE39582,ferroptosis,TILRLS,False,False,OX6_fixed
GSE39582,ferroptosis,TIMM9,True,True,OX6_fixed
GSE39582,ferroptosis,TIMP1,True,True,OX6_fixed
GSE39582,ferroptosis,TLR3,True,True,OX6_fixed
GSE39582,ferroptosis,TLR4,True,True,OX6_fixed
GSE39582,ferroptosis,TMBIM4,True,True,OX6_fixed
GSE39582,ferroptosis,TMCO1,True,True,OX6_fixed
GSE39582,ferroptosis,TMEM147,True,True,OX6_fixed
GSE39582,ferroptosis,TMEM161B-DT,False,False,OX6_fixed
GSE39582,ferroptosis,TMEM164,True,True,OX6_fixed
GSE39582,ferroptosis,TMEM39B,True,True,OX6_fixed
GSE39582,ferroptosis,TMEM43,True,True,OX6_fixed
GSE39582,ferroptosis,TMEM44-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,TMSB4X,True,True,OX6_fixed
GSE39582,ferroptosis,TMSB4Y,True,True,OX6_fixed
GSE39582,ferroptosis,TNF,True,True,OX6_fixed
GSE39582,ferroptosis,TNFAIP1,True,True,OX6_fixed
GSE39582,ferroptosis,TNFAIP3,True,True,OX6_fixed
GSE39582,ferroptosis,TNFAIP8L2,True,True,OX6_fixed
GSE39582,ferroptosis,TNFSF11,True,True,OX6_fixed
GSE39582,ferroptosis,TNFSF9,True,True,OX6_fixed
GSE39582,ferroptosis,TOR2A,True,True,OX6_fixed
GSE39582,ferroptosis,TP53,True,True,OX6_fixed
GSE39582,ferroptosis,TP63,True,True,OX6_fixed
GSE39582,ferroptosis,TPT1-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,TRAPPC1,True,True,OX6_fixed
GSE39582,ferroptosis,TREM1,True,True,OX6_fixed
GSE39582,ferroptosis,TRIB2,True,True,OX6_fixed
GSE39582,ferroptosis,TRIB3,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM11,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM16,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM21,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM22,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM26,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM28,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM3,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM33,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM34,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM44,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM46,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM47,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM59,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM6,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM7,True,True,OX6_fixed
GSE39582,ferroptosis,TRIM72,True,True,OX6_fixed
GSE39582,ferroptosis,TRPA1,True,True,OX6_fixed
GSE39582,ferroptosis,TRPM2,True,True,OX6_fixed
GSE39582,ferroptosis,TRPM7,True,True,OX6_fixed
GSE39582,ferroptosis,TRPML1,False,False,OX6_fixed
GSE39582,ferroptosis,TRPV1,True,True,OX6_fixed
GSE39582,ferroptosis,TSC1,True,True,OX6_fixed
GSE39582,ferroptosis,TSC22D3,True,True,OX6_fixed
GSE39582,ferroptosis,TSPO,True,True,OX6_fixed
GSE39582,ferroptosis,TTPA,True,True,OX6_fixed
GSE39582,ferroptosis,TUBE1,True,True,OX6_fixed
GSE39582,ferroptosis,TUG1,True,True,OX6_fixed
GSE39582,ferroptosis,TULP1,True,True,OX6_fixed
GSE39582,ferroptosis,TXN,True,True,OX6_fixed
GSE39582,ferroptosis,TXNDC12,True,True,OX6_fixed
GSE39582,ferroptosis,TXNIP,True,True,OX6_fixed
GSE39582,ferroptosis,TXNRD1,True,True,OX6_fixed
GSE39582,ferroptosis,TXNRD3,True,True,OX6_fixed
GSE39582,ferroptosis,TYMS,True,True,OX6_fixed
GSE39582,ferroptosis,TYRO3,True,True,OX6_fixed
GSE39582,ferroptosis,UBC,True,True,OX6_fixed
GSE39582,ferroptosis,UBE2L3,True,True,OX6_fixed
GSE39582,ferroptosis,UBE2T,True,True,OX6_fixed
GSE39582,ferroptosis,UBIAD1,True,True,OX6_fixed
GSE39582,ferroptosis,UBR5,True,True,OX6_fixed
GSE39582,ferroptosis,UCA1,True,True,OX6_fixed
GSE39582,ferroptosis,UCHL3,True,True,OX6_fixed
GSE39582,ferroptosis,UCKL1,True,True,OX6_fixed
GSE39582,ferroptosis,UFL1,True,True,OX6_fixed
GSE39582,ferroptosis,UHRF1,True,True,OX6_fixed
GSE39582,ferroptosis,ULK1,True,True,OX6_fixed
GSE39582,ferroptosis,ULK2,True,True,OX6_fixed
GSE39582,ferroptosis,UMPS,True,True,OX6_fixed
GSE39582,ferroptosis,USF1,True,True,OX6_fixed
GSE39582,ferroptosis,USF2,True,True,OX6_fixed
GSE39582,ferroptosis,USP11,True,True,OX6_fixed
GSE39582,ferroptosis,USP13,True,True,OX6_fixed
GSE39582,ferroptosis,USP14,True,True,OX6_fixed
GSE39582,ferroptosis,USP18,True,True,OX6_fixed
GSE39582,ferroptosis,USP2,True,True,OX6_fixed
GSE39582,ferroptosis,USP20,True,True,OX6_fixed
GSE39582,ferroptosis,USP22,True,True,OX6_fixed
GSE39582,ferroptosis,USP24,True,True,OX6_fixed
GSE39582,ferroptosis,USP3,True,True,OX6_fixed
GSE39582,ferroptosis,USP35,True,True,OX6_fixed
GSE39582,ferroptosis,USP38,True,True,OX6_fixed
GSE39582,ferroptosis,USP48,True,True,OX6_fixed
GSE39582,ferroptosis,USP5,True,True,OX6_fixed
GSE39582,ferroptosis,USP7,True,True,OX6_fixed
GSE39582,ferroptosis,USP8,True,True,OX6_fixed
GSE39582,ferroptosis,UTP11,True,True,OX6_fixed
GSE39582,ferroptosis,Uc.339,False,False,OX6_fixed
GSE39582,ferroptosis,VAMP2,True,True,OX6_fixed
GSE39582,ferroptosis,VAMP8,True,True,OX6_fixed
GSE39582,ferroptosis,VCP,True,True,OX6_fixed
GSE39582,ferroptosis,VDAC1,True,True,OX6_fixed
GSE39582,ferroptosis,VDAC2,True,True,OX6_fixed
GSE39582,ferroptosis,VDR,True,True,OX6_fixed
GSE39582,ferroptosis,VEGFA,True,True,OX6_fixed
GSE39582,ferroptosis,VIRMA,False,False,OX6_fixed
GSE39582,ferroptosis,VKORC1L1,True,True,OX6_fixed
GSE39582,ferroptosis,VLDLR,True,True,OX6_fixed
GSE39582,ferroptosis,WBP2,True,True,OX6_fixed
GSE39582,ferroptosis,WDR45,True,True,OX6_fixed
GSE39582,ferroptosis,WIPI1,True,True,OX6_fixed
GSE39582,ferroptosis,WIPI2,True,True,OX6_fixed
GSE39582,ferroptosis,WNT5A,True,True,OX6_fixed
GSE39582,ferroptosis,WTAP,True,True,OX6_fixed
GSE39582,ferroptosis,WWP2,True,True,OX6_fixed
GSE39582,ferroptosis,WWTR1,True,True,OX6_fixed
GSE39582,ferroptosis,XBP1,True,True,OX6_fixed
GSE39582,ferroptosis,XIST,True,True,OX6_fixed
GSE39582,ferroptosis,YAP1,True,True,OX6_fixed
GSE39582,ferroptosis,YEATS4,True,True,OX6_fixed
GSE39582,ferroptosis,YTHDC1,True,True,OX6_fixed
GSE39582,ferroptosis,YTHDC2,True,True,OX6_fixed
GSE39582,ferroptosis,YTHDF1,True,True,OX6_fixed
GSE39582,ferroptosis,YTHDF2,True,True,OX6_fixed
GSE39582,ferroptosis,YWHAE,True,True,OX6_fixed
GSE39582,ferroptosis,YY1,True,True,OX6_fixed
GSE39582,ferroptosis,YY1AP1,True,True,OX6_fixed
GSE39582,ferroptosis,YY2,True,True,OX6_fixed
GSE39582,ferroptosis,ZBTB48,True,True,OX6_fixed
GSE39582,ferroptosis,ZBTB7A,True,True,OX6_fixed
GSE39582,ferroptosis,ZC3H13,True,True,OX6_fixed
GSE39582,ferroptosis,ZDHHC16,True,True,OX6_fixed
GSE39582,ferroptosis,ZDHHC7,True,True,OX6_fixed
GSE39582,ferroptosis,ZDHHC8,True,True,OX6_fixed
GSE39582,ferroptosis,ZEB1,True,True,OX6_fixed
GSE39582,ferroptosis,ZEB1-AS1,True,True,OX6_fixed
GSE39582,ferroptosis,ZFAS1,True,True,OX6_fixed
GSE39582,ferroptosis,ZFP36,True,True,OX6_fixed
GSE39582,ferroptosis,ZFP69B,True,True,OX6_fixed
GSE39582,ferroptosis,ZMYND8,True,True,OX6_fixed
GSE39582,ferroptosis,ZNF384,True,True,OX6_fixed
GSE39582,ferroptosis,ZNF419,True,True,OX6_fixed
GSE39582,ferroptosis,ZNF488,True,True,OX6_fixed
GSE39582,ferroptosis,ZNF8,True,True,OX6_fixed
GSE39582,ferroptosis,ZRANB1,True,True,OX6_fixed
GSE39582,ferroptosis,ZSCAN25,True,True,OX6_fixed
GSE39582,ferroptosis,circ-BGN,False,False,OX6_fixed
GSE39582,ferroptosis,circ-Carm1,False,False,OX6_fixed
GSE39582,ferroptosis,circ-ITCH,False,False,OX6_fixed
GSE39582,ferroptosis,circ-STC2,False,False,OX6_fixed
GSE39582,ferroptosis,circ-TTBK2,False,False,OX6_fixed
GSE39582,ferroptosis,circ-calm,False,False,OX6_fixed
GSE39582,ferroptosis,circ0097009,False,False,OX6_fixed
GSE39582,ferroptosis,circACAP2,False,False,OX6_fixed
GSE39582,ferroptosis,circAFF1,False,False,OX6_fixed
GSE39582,ferroptosis,circBBS2,False,False,OX6_fixed
GSE39582,ferroptosis,circBLNK,False,False,OX6_fixed
GSE39582,ferroptosis,circCDR1as,False,False,OX6_fixed
GSE39582,ferroptosis,circCMTM3,False,False,OX6_fixed
GSE39582,ferroptosis,circDTL,False,False,OX6_fixed
GSE39582,ferroptosis,circDUSP22,False,False,OX6_fixed
GSE39582,ferroptosis,circEPSTI1,False,False,OX6_fixed
GSE39582,ferroptosis,circFOXP1,False,False,OX6_fixed
GSE39582,ferroptosis,circGFRA1,False,False,OX6_fixed
GSE39582,ferroptosis,circKIF4A,False,False,OX6_fixed
GSE39582,ferroptosis,circLMO1,False,False,OX6_fixed
GSE39582,ferroptosis,circPDE3B,False,False,OX6_fixed
GSE39582,ferroptosis,circPDSS1,False,False,OX6_fixed
GSE39582,ferroptosis,circPIAS1,False,False,OX6_fixed
GSE39582,ferroptosis,circPOLA2,False,False,OX6_fixed
GSE39582,ferroptosis,circPSEN1,False,False,OX6_fixed
GSE39582,ferroptosis,circRHBG,False,False,OX6_fixed
GSE39582,ferroptosis,circRHOT1,False,False,OX6_fixed
GSE39582,ferroptosis,circRNA1615,False,False,OX6_fixed
GSE39582,ferroptosis,circRNA_101093,False,False,OX6_fixed
GSE39582,ferroptosis,circRNF10,False,False,OX6_fixed
GSE39582,ferroptosis,circRPPH1,False,False,OX6_fixed
GSE39582,ferroptosis,circSAV1,False,False,OX6_fixed
GSE39582,ferroptosis,circSEPT9,False,False,OX6_fixed
GSE39582,ferroptosis,circSLC8A1,False,False,OX6_fixed
GSE39582,ferroptosis,circSTIL,False,False,OX6_fixed
GSE39582,ferroptosis,circSlC8A1,False,False,OX6_fixed
GSE39582,ferroptosis,circUBE2I,False,False,OX6_fixed
GSE39582,ferroptosis,circUQCRC2,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0000140,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0007142,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0008927,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0067934,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0070440,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0072464,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0075829,False,False,OX6_fixed
GSE39582,ferroptosis,circ_0088494,False,False,OX6_fixed
GSE39582,ferroptosis,circ_UTRN,False,False,OX6_fixed
GSE39582,ferroptosis,circ_WASF2,False,False,OX6_fixed
GSE39582,ferroptosis,hsa_circ_0008367,False,False,OX6_fixed
GSE39582,ferroptosis,hsa_circ_0050900,False,False,OX6_fixed
GSE39582,ferroptosis,hsa_circ_0057105,False,False,OX6_fixed
GSE39582,ferroptosis,hsa_circ_0136959,False,False,OX6_fixed
GSE39582,ferroptosis,lnc-MRGPRF-6:1,False,False,OX6_fixed
GSE39582,ferroptosis,lncAABR07025387.1,False,False,OX6_fixed
GSE39582,ferroptosis,lncRNA AABR07017145.1,False,False,OX6_fixed
GSE39582,ferroptosis,lncRNA93358,False,False,OX6_fixed
GSE39582,ferroptosis,miR-129-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-153-3p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-182-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-194-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-19b-3p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-26a-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-378a-3p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-509-3p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-7-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-9-3p,False,False,OX6_fixed
GSE39582,ferroptosis,miR-9-5p,False,False,OX6_fixed
GSE39582,ferroptosis,miR21,False,False,OX6_fixed
GSE39582,ferroptosis,miR6315,False,False,OX6_fixed
GSE39582,ferroptosis,mmu_circRNA_0000309,False,False,OX6_fixed
GSE39582,ferroptosis,tRF3-IleAAT,False,False,OX6_fixed
GSE39582,ferroptosis,tsRNA-5008a,False,False,OX6_fixed
GSE39582,apoptosis,ACTB,True,True,OX6_fixed
GSE39582,apoptosis,ACTG1,True,True,OX6_fixed
GSE39582,apoptosis,AIFM1,True,False,OX6_fixed
GSE39582,apoptosis,AKT1,True,True,OX6_fixed
GSE39582,apoptosis,AKT2,True,True,OX6_fixed
GSE39582,apoptosis,AKT3,True,True,OX6_fixed
GSE39582,apoptosis,APAF1,True,True,OX6_fixed
GSE39582,apoptosis,ATF4,True,True,OX6_fixed
GSE39582,apoptosis,ATM,True,True,OX6_fixed
GSE39582,apoptosis,BAD,True,True,OX6_fixed
GSE39582,apoptosis,BAK1,True,True,OX6_fixed
GSE39582,apoptosis,BAX,True,True,OX6_fixed
GSE39582,apoptosis,BBC3,True,True,OX6_fixed
GSE39582,apoptosis,BCL2,True,True,OX6_fixed
GSE39582,apoptosis,BCL2A1,True,True,OX6_fixed
GSE39582,apoptosis,BCL2L1,True,True,OX6_fixed
GSE39582,apoptosis,BCL2L11,True,True,OX6_fixed
GSE39582,apoptosis,BID,True,True,OX6_fixed
GSE39582,apoptosis,BIRC2,True,True,OX6_fixed
GSE39582,apoptosis,BIRC3,True,True,OX6_fixed
GSE39582,apoptosis,BIRC5,True,True,OX6_fixed
GSE39582,apoptosis,CAPN1,True,True,OX6_fixed
GSE39582,apoptosis,CAPN2,True,True,OX6_fixed
GSE39582,apoptosis,CASP10,True,True,OX6_fixed
GSE39582,apoptosis,CASP12,True,True,OX6_fixed
GSE39582,apoptosis,CASP2,True,True,OX6_fixed
GSE39582,apoptosis,CASP3,True,True,OX6_fixed
GSE39582,apoptosis,CASP6,True,True,OX6_fixed
GSE39582,apoptosis,CASP7,True,True,OX6_fixed
GSE39582,apoptosis,CASP8,True,True,OX6_fixed
GSE39582,apoptosis,CASP9,True,True,OX6_fixed
GSE39582,apoptosis,CFLAR,True,True,OX6_fixed
GSE39582,apoptosis,CHUK,True,True,OX6_fixed
GSE39582,apoptosis,CSF2RB,True,True,OX6_fixed
GSE39582,apoptosis,CTSB,True,True,OX6_fixed
GSE39582,apoptosis,CTSC,True,True,OX6_fixed
GSE39582,apoptosis,CTSD,True,True,OX6_fixed
GSE39582,apoptosis,CTSF,True,True,OX6_fixed
GSE39582,apoptosis,CTSH,True,True,OX6_fixed
GSE39582,apoptosis,CTSK,True,True,OX6_fixed
GSE39582,apoptosis,CTSL,True,True,OX6_fixed
GSE39582,apoptosis,CTSO,True,True,OX6_fixed
GSE39582,apoptosis,CTSS,True,True,OX6_fixed
GSE39582,apoptosis,CTSV,True,True,OX6_fixed
GSE39582,apoptosis,CTSW,True,True,OX6_fixed
GSE39582,apoptosis,CTSZ,True,True,OX6_fixed
GSE39582,apoptosis,CYCS,True,True,OX6_fixed
GSE39582,apoptosis,DAB2IP,True,True,OX6_fixed
GSE39582,apoptosis,DAXX,True,True,OX6_fixed
GSE39582,apoptosis,DDIT3,True,True,OX6_fixed
GSE39582,apoptosis,DFFA,True,True,OX6_fixed
GSE39582,apoptosis,DFFB,True,True,OX6_fixed
GSE39582,apoptosis,DIABLO,True,True,OX6_fixed
GSE39582,apoptosis,EIF2AK3,True,True,OX6_fixed
GSE39582,apoptosis,EIF2S1,True,True,OX6_fixed
GSE39582,apoptosis,ENDOG,True,True,OX6_fixed
GSE39582,apoptosis,ERN1,True,True,OX6_fixed
GSE39582,apoptosis,FADD,True,True,OX6_fixed
GSE39582,apoptosis,FAS,True,True,OX6_fixed
GSE39582,apoptosis,FASLG,True,True,OX6_fixed
GSE39582,apoptosis,FOS,True,True,OX6_fixed
