file,sheet,row,values
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1,Oxeiptosis-related genes | lncRNA | Correlation | P-value | Regulation
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1055,KEAP1 | AL354733.3 | -0.240905230309791 | 2.3675323327524e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1064,KEAP1 | AC087501.1 | -0.223031180851955 | 1.30302315022307e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1065,KEAP1 | AC032044.1 | -0.277379635824456 | 4.73388307080755e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1068,KEAP1 | AC092651.2 | 0.204264025885956 | 6.76398236748782e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1070,KEAP1 | AC015726.1 | -0.277926615648663 | 4.44382195201366e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1071,KEAP1 | AC010530.1 | -0.260514780069709 | 3.11055611527407e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1073,KEAP1 | AL157392.4 | -0.274800527281664 | 6.36641803598132e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1083,KEAP1 | AC025171.4 | -0.265121402946923 | 1.88387378223039e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1084,KEAP1 | AC090772.3 | -0.254094526279474 | 6.15902846627344e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1090,KEAP1 | AC087477.2 | -0.223625705975653 | 1.2338404595271e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1094,KEAP1 | ACAP2-IT1 | -0.200015889176929 | 9.625677059221e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1097,KEAP1 | AC015849.3 | -0.319352870299009 | 2.4498456093214e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1099,KEAP1 | Z97200.1 | -0.217535799976881 | 2.14251951524513e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1105,KEAP1 | DNM3OS | -0.271204607952265 | 9.57403769173927e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1107,KEAP1 | AC010519.1 | -0.219339664519777 | 1.82235528306689e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1109,KEAP1 | AC068888.2 | -0.278468832803386 | 4.17326296487743e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1110,KEAP1 | AL391121.1 | 0.230737779026215 | 6.35078939427907e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1113,KEAP1 | TRIM31-AS1 | -0.206923629445863 | 5.40325725521963e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1116,KEAP1 | AC012645.4 | -0.232701560029195 | 5.26685768525796e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1119,KEAP1 | AC114947.2 | -0.227408941827878 | 8.68922137495875e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1125,KEAP1 | AC007272.1 | -0.217424854905931 | 2.16385864261784e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1128,KEAP1 | AC007038.1 | -0.226604893647042 | 9.36618973645036e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1135,KEAP1 | SNHG25 | 0.215168985729154 | 2.64402376236466e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1136,KEAP1 | AC004000.1 | -0.338812823392488 | 1.58883751202967e-11 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1137,KEAP1 | AL137244.1 | -0.200804053151162 | 9.02072700486909e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1138,KEAP1 | C3orf35 | -0.272295478608451 | 8.46467080962004e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1142,KEAP1 | AC005014.2 | -0.209789200625987 | 4.22819082845654e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1144,KEAP1 | AC025175.1 | -0.264635782989955 | 1.98703426388472e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1145,KEAP1 | XIAP-AS1 | -0.212340194593386 | 3.38936134077531e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1147,KEAP1 | TET2-AS1 | -0.229897679654698 | 6.8767078710726e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1148,KEAP1 | LINC02600 | 0.200223732517451 | 9.46254679109006e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1149,KEAP1 | AC112512.1 | -0.311918185659324 | 6.62345978997469e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1150,KEAP1 | AC008966.1 | 0.235334246592517 | 4.08765113545175e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1151,KEAP1 | AC009812.4 | -0.256426483260843 | 4.81584849347207e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1154,KEAP1 | AL391834.1 | -0.217251593413953 | 2.1975871903837e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1155,KEAP1 | AC011374.2 | -0.236499537385391 | 3.65040272696076e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1156,KEAP1 | AC090559.2 | -0.318905574816754 | 2.60294085696723e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1157,KEAP1 | AC002128.1 | -0.204289629889962 | 6.74946467703547e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1158,KEAP1 | AC018648.1 | -0.276166698543181 | 5.44376141432302e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1160,KEAP1 | AC130650.1 | -0.27413164785091 | 6.87148472922726e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1163,KEAP1 | AL021707.8 | -0.207053003111135 | 5.34415105181992e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1164,KEAP1 | OPA1-AS1 | -0.233736603060373 | 4.7690003192433e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1165,KEAP1 | MIS18A-AS1 | -0.226844929839285 | 9.1590081195962e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1166,KEAP1 | AP003696.1 | -0.220745427634141 | 1.60489712438052e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1169,KEAP1 | AC092295.2 | 0.240581373680072 | 2.44479387549745e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1170,KEAP1 | AC090519.2 | -0.231755592222151 | 5.76489773087571e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1172,KEAP1 | FOXP1-AS1 | -0.290912720762921 | 9.50732778775891e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1175,KEAP1 | AC012100.2 | -0.230962963911074 | 6.21647099987081e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1178,KEAP1 | AL121845.4 | -0.227786635223215 | 8.3875465719937e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1180,KEAP1 | AL512791.1 | -0.316422237415777 | 3.63773467555206e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1181,KEAP1 | ZNF346-IT1 | -0.22665720948531 | 9.32065801731487e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1182,KEAP1 | AC008957.2 | -0.229611932148555 | 7.06486175378776e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1184,KEAP1 | AL096828.1 | 0.35027389819512 | 2.89300017909881e-12 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1185,KEAP1 | AC127024.2 | -0.257272844283303 | 4.40187713683488e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1188,KEAP1 | AC015727.1 | -0.221350736579113 | 1.51905889830502e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1193,KEAP1 | AC021078.1 | -0.398626387710144 | 9.84225986148679e-16 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1194,KEAP1 | AL390961.2 | -0.22250916064082 | 1.36679334208191e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1196,KEAP1 | AC132872.3 | -0.205783092254939 | 5.95168884497333e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1197,KEAP1 | AC022558.1 | -0.320263295068754 | 2.16481643820636e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1203,KEAP1 | MEG3 | -0.220391111123419 | 1.65725835379556e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1205,KEAP1 | AC009269.5 | -0.259319211375519 | 3.53742205437924e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1207,KEAP1 | AC027279.1 | -0.323343941735794 | 1.42007550879328e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1208,KEAP1 | AC023389.2 | -0.280766677578211 | 3.19306747634902e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1211,KEAP1 | AC115102.1 | -0.293215593862729 | 7.17312667240409e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1213,KEAP1 | AC108058.1 | -0.216802051624625 | 2.28743818886494e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1214,KEAP1 | VASH1-AS1 | -0.236731605391453 | 3.5688295981814e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1215,KEAP1 | AC016949.1 | -0.3262693108351 | 9.47333607223382e-11 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1216,KEAP1 | AC004854.2 | 0.254932044120465 | 5.6397674288015e-07 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1217,KEAP1 | AC084117.1 | -0.240231865930925 | 2.53087784207887e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1219,KEAP1 | AC083964.1 | -0.308633145011695 | 1.01896179594847e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1222,KEAP1 | AL592148.3 | -0.335427182249561 | 2.59331414451725e-11 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1225,KEAP1 | AC022306.3 | -0.222118540228172 | 1.41643936533715e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1226,KEAP1 | AC002558.2 | -0.298579675224503 | 3.68526184330739e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1231,KEAP1 | AP001330.5 | -0.284114916623325 | 2.15222492394058e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1234,KEAP1 | AC087392.2 | -0.200652428370305 | 9.13425325817333e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1236,KEAP1 | AC078778.1 | -0.270387466488405 | 1.04955492888075e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1237,KEAP1 | HM13-IT1 | -0.255773105454589 | 5.16075061162282e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1238,KEAP1 | AL110115.2 | -0.240362189885994 | 2.49844553890323e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1241,KEAP1 | AC087500.2 | -0.20045676002461 | 9.282743306441e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1243,KEAP1 | AC110792.3 | -0.260756165444732 | 3.03059956320632e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1245,KEAP1 | AC092720.1 | 0.400025109854949 | 7.65554543084987e-16 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1249,KEAP1 | LINC02352 | -0.228968130605724 | 7.50691284568212e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1250,KEAP1 | AL139120.1 | -0.263261261572645 | 2.30935494882653e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1252,KEAP1 | STARD4-AS1 | -0.25111594527554 | 8.40353406011008e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1256,KEAP1 | AC092953.2 | -0.222381024640229 | 1.38289372068139e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1259,KEAP1 | AC005261.1 | -0.228358374092919 | 7.94978076489777e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1260,KEAP1 | AL450344.2 | -0.248824435174474 | 1.06446502731462e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1262,KEAP1 | LINC01473 | -0.262829713332619 | 2.42053779376664e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1264,KEAP1 | AC020907.4 | -0.240730192578697 | 2.40899587304696e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1265,KEAP1 | AC004837.2 | -0.229793271580246 | 6.94489630159069e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1267,KEAP1 | AC007066.2 | -0.264205507476773 | 2.08296364411979e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1270,KEAP1 | PSMD6-AS2 | -0.259129312711871 | 3.61020772696072e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1272,KEAP1 | AC010525.1 | -0.302818017577037 | 2.15620566540202e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1273,KEAP1 | AC073130.2 | -0.201847421639858 | 8.27478579902221e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1277,KEAP1 | AC024451.4 | -0.261943050228779 | 2.66535877403706e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1278,KEAP1 | AC023043.1 | 0.258885285547419 | 3.70585586492361e-07 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1282,KEAP1 | AC090198.1 | -0.280624474670391 | 3.24664026085366e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1283,KEAP1 | AP001486.2 | -0.248628597484446 | 1.08607413154104e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1286,KEAP1 | AC073569.2 | 0.265473065624845 | 1.81240949971231e-07 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1288,KEAP1 | AC012557.1 | -0.281563533587823 | 2.9083074337301e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1293,KEAP1 | AP002993.1 | -0.267911776204719 | 1.38393792838462e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1294,KEAP1 | NEAT1 | -0.252101957153612 | 7.58536837068423e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1296,KEAP1 | AC107081.2 | -0.314457398844348 | 4.73043221403526e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1300,KEAP1 | AC018682.1 | -0.230668609746327 | 6.39259971346568e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1302,KEAP1 | AC080162.1 | -0.295186976181723 | 5.62472770511346e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1305,KEAP1 | AC104564.5 | -0.242603380423074 | 1.99915436634245e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1310,KEAP1 | AL078581.3 | -0.256639279908355 | 4.70837918111791e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1311,KEAP1 | AC073052.1 | -0.335675080218943 | 2.50243910763628e-11 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1312,KEAP1 | AC051619.4 | -0.204740888706307 | 6.49836726992692e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1316,KEAP1 | AC020661.2 | -0.288628005719402 | 1.25420218821118e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1320,KEAP1 | AC009095.1 | -0.296300757511819 | 4.89869736819949e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1321,KEAP1 | AL049840.4 | -0.296194125895784 | 4.96407173823849e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1322,KEAP1 | AC007036.2 | -0.294219160757056 | 6.33939440838333e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1325,KEAP1 | AC139887.4 | -0.2156389012727 | 2.53635643534115e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1326,KEAP1 | AL049835.1 | -0.283757307321469 | 2.24539973865288e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1328,KEAP1 | AC005726.3 | -0.280985699100826 | 3.11222152451545e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1330,KEAP1 | LINC01772 | -0.258936713691742 | 3.68549784224107e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1334,KEAP1 | AC122129.1 | -0.248120593777599 | 1.14410584075299e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1338,KEAP1 | AC023509.3 | -0.25309623371371 | 6.83802271364313e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1340,KEAP1 | AP003392.4 | 0.328785508307949 | 6.66458016515272e-11 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1344,KEAP1 | RNASEH1-AS1 | 0.213260154284922 | 3.12751777464842e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1345,KEAP1 | AC066613.1 | -0.2051206251417 | 6.2939170511677e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1346,KEAP1 | AP000766.1 | -0.264064539888309 | 2.11535042095621e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1347,KEAP1 | AP001830.1 | -0.203023068167256 | 7.50396685592224e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1348,KEAP1 | AC087276.3 | -0.282401127752561 | 2.63548489218782e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1350,KEAP1 | AC022400.5 | -0.238332386278237 | 3.05175953591931e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1351,KEAP1 | AC027097.2 | -0.210218017381408 | 4.07466561290782e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1353,KEAP1 | OTUD6B-AS1 | -0.215328869292451 | 2.60691433504276e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1355,KEAP1 | RERG-IT1 | -0.201829399764849 | 8.28716233410959e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1358,KEAP1 | AL050343.2 | -0.236813552842634 | 3.54044275236098e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1360,KEAP1 | AL049840.5 | -0.212363882053858 | 3.38236664238978e-05 | negative
